Sanctinus	1 saint
Sanctius	1 saint
Sandila	1 saint
Sandratus	1 saint
Santiago	1 blessed
Sarbel	1 saint
Sarmata	1 saint
Saturnina	1 saint
Satyrus	1 saint
Sava	1 saint
Scannal	1 saint
Scholastica	1 saint
Sebaldus	1 saint
Sebastiano	1 blessed
Secondo	1 blessed
Secundina	1 saint
Sedna	1 saint
Senán	1 saint
Senator	1 saint
Sennen	1 saint
Senoch	1 saint
Senorina	1 saint
Sequanus	1 saint
Seraphim	1 saint
Seraphina	1 saint
Seraphino	1 saint
Serapia	1 saint
Serena	1 saint
Serenidus	1 saint
Serlo	1 blessed
Servandus	1 saint
Servatius	1 saint
Servulus	1 saint
Servus	1 saint
Severian	1 saint
Sexburga	1 saint
Sharbel	1 saint
Shenute	1 saint
Sibyllina	1 blessed
Sidney	1 blessed
Sidonius	1 saint
Sigiramnus	1 saint
Sigismund	1 saint
Sigmund	1 blessed
Silas	1 saint
Silvanus	1 saint
Silverius	1 saint
Silvestro	1 blessed
Silvia	1 saint
Simone	1 blessed
Siricius	1 saint
Sisebut	1 saint
Sisenandus	1 saint
Sisinius	1 saint
Sisinnius	1 saint
Sisoes	1 saint
Socrates	1 saint
Sofia	1 blessed
Sola	1 saint
Solange	1 saint
Solomon	1 saint
Sopater	1 saint
Sophie	1 saint
Sophronius	1 saint
Sossius	1 saint
Sosthenes	1 saint
Soter	1 saint
Soteris	1 saint
Speciosus	1 saint
Sperandea	1 saint
Speratus	1 saint
Spes	1 saint
Speusippus	1 saint
Spyridon	1 saint
Stachys	1 saint
Stanislaus	1 saint
Stefan	1 blessed
Stella	1 blessed
Stercntius	1 saint
Stilla	1 blessed
Stratonicus	1 saint
Sturm	1 saint
Swithbert	1 saint
Swithin	1 saint
Swithun	1 saint
Sylvia	1 saint
Symmachus	1 saint
Symphorian	1 saint
Symphorianus	1 saint
Symphorosa	1 saint
Szymon	1 blessed
Tabitha	1 saint
Tanca	1 saint
Tanco	1 saint
Tarasius	1 saint
Tarbula	1 saint
Tarsicia	1 saint
Tarsicius	1 saint
Tarsilla	1 saint
Tarsykiya	1 blessed
Tassach	1 saint
Tatiana	1 saint
Tation	1 saint
Tatwine	1 saint
Taurin	1 saint
Taurinus	1 saint
Tavernier	1 blessed
Telesphorus	1 saint
Teodor	1 blessed
Teofilo	1 saint
Terentian	1 saint
Ternatius	1 saint
Tertius	1 saint
Tertullian	1 saint
Tertullinus	1 saint
Tetta	1 saint
Thaïs	1 saint
Thalus	1 saint
Thamel	1 saint
Tharacus	1 saint
Themistocles	1 saint
Theodemir	1 saint
Theodichildis	1 saint
Theodoret	1 saint
Theodorus	1 saint
Theodulf	1 saint
Theonestus	1 saint
Theopemptus	1 saint
Théophane	1 saint
Theophylact	1 saint
Theoprepius	1 saint
Theotimus	1 saint
Theotonius	1 saint
Theresa	1 blessed
Theresia	1 blessed
Thespesius	1 saint
Thethmar	1 saint
Thiemo	1 blessed
Thiento	1 saint
Thomais	1 saint
Thomian	1 saint
Thordgith	1 saint
Thorfinn	1 saint
Thorlak	1 saint
Thraseas	1 saint
Thrysus	1 saint
Thyrsus	1 saint
Tibba	1 saint
Tiberius	1 saint
Tigernach	1 saint
Tigides	1 saint
Tigirius	1 saint
Tilbert	1 saint
Tillo	1 saint
Timolaus	1 saint
Timon	1 saint
Titan	1 saint
Titian	1 saint
Tobias	1 blessed
Tola	1 saint
Torello	1 blessed
Torpes	1 saint
Totnan	1 saint
Tranquilino	1 saint
Tranquillinus	1 saint
Trason	1 saint
Tressan	1 saint
Triphyllius	1 saint
Triverius	1 saint
Troadius	1 saint
Trojanus	1 saint
Trudo	1 saint
Trudpert	1 saint
Trumwin	1 saint
Trypho	1 saint
Tryphonia	1 saint
Tuda	1 saint
Tudwal	1 saint
Turiaf	1 saint
Turketil	1 saint
Tutilo	1 saint
Tychicus	1 saint
Tychon	1 saint
Tydfil	1 saint
Tyrannio	1 saint
Ubald	1 saint
Ulfrid	1 saint
Ulphia	1 saint
Ulrika	1 blessed
Uni	1 saint
Urciscenus	1 saint
Uribe	1 saint
Urpasian	1 saint
Ursicius	1 saint
Ursinus	1 saint
Ursmar	1 saint
Ursulina	1 blessed
Usthazanes	1 saint
Valentina	1 saint
Valentinian	1 saint
Valentinus	1 blessed
Valeria	1 saint
Varus	1 saint
Vasil	1 blessed
Vasyl	1 blessed
Vedast	1 saint
Venerandus	1 saint
Venerius	1 saint
Venturino	1 saint
Verdiana	1 saint
Verecundus	1 saint
Veremundus	1 saint
Verena	1 saint
Vergilius	1 saint
Verian	1 saint
Verissimus	1 saint
Verulus	1 saint
Verus	1 saint
Vestina	1 saint
Veturius	1 saint
Vicelin	1 saint
Victoire	1 blessed
Victorius	1 saint
Victricius	1 saint
Victurius	1 saint
Vigor	1 saint
Vilana	1 blessed
Villanus	1 saint
Villicus	1 saint
Vincente	1 blessed
Vincentia	1 saint
Vincentian	1 saint
Vincenza	1 saint
Vindemialis	1 saint
Vindician	1 saint
Vintila	1 saint
Virgilius	1 saint
Virginia	1 blessed
Virila	1 saint
Vissia	1 saint
Vitale	1 saint
Vitalina	1 saint
Vitaliy	1 blessed
Vitonus	1 saint
Viventiolus	1 saint
Viventius	1 saint
Vivian	1 saint
Vladimir	1 saint
Vodalus	1 saint
Voloc	1 saint
Volodymyr	1 blessed
Volusian	1 saint
Votus	1 saint
Vulfiagius	1 saint
Vulganius	1 saint
Vulgis	1 saint
Vulmar	1 saint
Vulpian	1 saint
Waccar	1 saint
Walabonsus	1 saint
Walbert	1 saint
Walburga	1 saint
Waldebert	1 saint
Waldetrudis	1 saint
Walericus	1 saint
Walfrid	1 saint
Walstan	1 saint
Walthen	1 blessed
Waltman	1 blessed
Wando	1 saint
Wandregisel	1 saint
Waningus	1 saint
Warinus	1 saint
Wastrada	1 saint
Wenceslaus	1 saint
Wendelin	1 saint
Werburg	1 saint
Werburga	1 saint
Werenfrid	1 saint
Wiborada	1 saint
Wicterp	1 saint
Widradus	1 saint
Wigstan	1 saint
Wilfretrudis	1 saint
Wilfrida	1 saint
Willeic	1 saint
Willibald	1 saint
Willibrord	1 saint
Willigis	1 saint
Wiltrudis	1 saint
Winaman	1 saint
Winebald	1 saint
Winewald	1 saint
Winifred	1 saint
Winnoc	1 saint
Wiomad	1 saint
Wistremundus	1 saint
Witesindus	1 saint
Withburga	1 saint
Witta	1 saint
Wivina	1 saint
Wojciech	1 blessed
Wolfgang	1 saint
Wolfhelm	1 blessed
Wulfhilda	1 saint
Wulframn	1 saint
Wulfric	1 saint
Wulfstan	1 saint
Wulsin	1 saint
Xantippa	1 saint
Yakym	1 blessed
Ymar	1 saint
Yolande	1 blessed
Youssef	1 saint
Ysarn	1 saint
Yvette	1 blessed
Ywi	1 saint
Zacchaeus	1 saint
Zama	1 saint
Zambdas	1 saint
Zanitas	1 saint
Zdenka	1 blessed
Zdislava	1 saint
Zechariah	1 saint
Zefirino	1 blessed
Zenas	1 saint
Zita	1 saint
Zoilus	1 saint
Zygmunt	1 blessed
Zechariah	m	31 characters
Shemaiah		27 characters
Azariah	m	21 characters
Meshullam		21 characters
Shimei		20 characters
Maaseiah		18 characters
Joel	m	14 characters
Jonathan	m	14 characters
Hananiah		13 characters
Joseph	m	13 characters
Malchiah		13 characters
Shallum	m	13 characters
Benaiah		12 characters
Hashabiah		12 characters
Johanan		12 characters
Obadiah		12 characters
Eliezer		11 characters
Zichri		11 characters
Jehiel		10 characters
Jeiel		10 characters
Jeshua		10 characters
Jozabad		10 characters
Michael	m	10 characters
Nethanel		10 characters
Seraiah		10 characters
Shephatiah		10 characters
Zadok		10 characters
Amariah		9 characters
Elam		9 characters
Eliel		9 characters
Maachah		9 characters
Mattaniah		9 characters
Shecaniah		9 characters
Zebadiah		9 characters
Abijah	m, f	8 characters
Adaiah		8 characters
Bani		8 characters
Elkanah		8 characters
Hilkiah		8 characters
Shelemiah		8 characters
Simon	m	8 characters
Ahijah		7 characters
Eleazar		7 characters
Eliashib		7 characters
Hanan		7 characters
Jeremiah		7 characters
Jerimoth		7 characters
Jeroham		7 characters
Micah		7 characters
Pedaiah		7 characters
Sheba		6 characters, 1 place
Uzzi		7 characters
Zabad		7 characters
Zaccur		7 characters
Zerah		7 characters
Elah	m	6 characters
Eliab		6 characters
Elioenai		6 characters
Eliphelet		6 characters
Elishama		6 characters
Ezer		6 characters
Hanani		6 characters
Harim		6 characters
Hur		6 characters
Iddo		6 characters
Ishmael		6 characters
Jehohanan		6 characters
Jeshaiah		6 characters
Joash	m	6 characters
Judah	m	6 characters
Judas	m	6 characters
Malluch		6 characters
Mary	f	6 characters
Nathan		6 characters
Zedekiah	m	6 characters
Abihail		5 characters
Abimelech		5 characters
Ammihud		5 characters
Asaiah		5 characters
Asaph		5 characters
Azarel		5 characters
Berechiah		5 characters
Delaiah		5 characters
Elihu		5 characters
Elnathan		5 characters
Gedaliah		5 characters
Gera		5 characters
Hattush		5 characters
Heber		5 characters
Immer		5 characters
Isaiah	m	5 characters
Jahath		5 characters
Jahaziel		5 characters
Jedaiah		5 characters
Jehoiada		5 characters
Jehu	m	5 characters
Jeremoth		5 characters
Jether		5 characters
Jeush		5 characters
Jobab		5 characters
John	m	5 characters
Kish		5 characters
Manasseh	m	5 characters
Mattithiah		5 characters
Micaiah		5 characters
Obed		5 characters
Rehum		5 characters
Shaphat		5 characters
Shebaniah		5 characters
Uriah		5 characters
Uzziah	m	5 characters
Uzziel		5 characters
Zimri	m	5 characters
Abdon		4 characters
Akkub		4 characters
Alexander	m	4 characters
Amasai		4 characters
Amaziah	m	4 characters
Ammiel		4 characters
Amminadab		4 characters
Amon	m	4 characters
Asahel		4 characters
Azmaveth		4 characters
Azrikam		4 characters
Baanah		4 characters
Benjamin	m	4 characters
Beriah		4 characters
Binnui		4 characters
Eber		4 characters
Eden	m,	2 characters, 2 places
Elasah		4 characters
Eliakim		4 characters
Elijah		4 characters
Enoch		4 characters
Ethan		4 characters
Gaius	, m	4 characters
Hadad		4 characters
Hasshub		4 characters
Herod		4 characters
Hezekiah	m	4 characters
Hodaviah		4 characters
Ishi		4 characters
Isshiah		4 characters
Jaazaniah		4 characters
Jair		4 characters
James	m	4 characters
Jediael		4 characters
Jehoshaphat	m	4 characters
Joah		4 characters
Joiarib		4 characters
Joshua		4 characters
Kenaz		4 characters
Korah		4 characters
Meremoth		4 characters
Mijamin		4 characters
Naaman		4 characters
Nadab	, m	4 characters
Nethaniah		4 characters
Omri	m	4 characters
Pelatiah		4 characters
Pethahiah		4 characters
Rephaiah		4 characters
Reuel		4 characters
Saul	m	4 characters
Shammah	, m	4 characters
Shaphan		4 characters
Shelomith		4 characters
Shelomoth		4 characters
Shema		4 characters
Shemariah		4 characters
Sherebiah		4 characters
Shimri		4 characters
Simeon		4 characters
Timna	m, f	4 characters
Uzza		4 characters
Zabdi		4 characters
Zephaniah		4 characters
Abdi		3 characters
Abinadab		3 characters
Adiel		3 characters
Adin		3 characters
Adonijah		3 characters
Ahimelech		3 characters
Ahio		3 characters
Ahitub		3 characters
Alemeth		3 characters
Anah	f, m	3 characters
Ananias	, m	3 characters
Arah		3 characters
Aram		3 characters
Assir		3 characters
Ater		3 characters
Athaliah	m, f	3 characters
Attai		3 characters
Azaziah		3 characters
Azgad		3 characters
Azriel		3 characters
Azzur		3 characters
Baal		3 characters
Barzillai		3 characters
Bebai		3 characters
Bela		3 characters
Ben-hadad		3 characters
Bethel		3 places
Bunni		3 characters
Caleb		3 characters
Carmi		3 characters
Daniel	m	3 characters
Darius	m	3 characters
Elon		3 characters
Ephah	m, f	3 characters
Epher		3 characters
Er		3 characters
Ezra		3 characters
Gershom		3 characters
Gilead		3 characters
Hadoram		3 characters
Hanun		3 characters
Haran		3 characters
Hepher		3 characters
Hodiah		3 characters
Hoshea	m	3 characters
Igal		3 characters
Ira		3 characters
Jachin		3 characters
Jamin		3 characters
Jarib		3 characters
Jehoram	m	3 characters
Jehozabad		3 characters
Jerahmeel		3 characters
Jeuel		3 characters
Joab		3 characters
Jotham	m	3 characters
Kemuel		3 characters
Levi	m	3 characters
Mattenai		3 characters
Meraioth		3 characters
Mesha		3 characters
Meshezabel		3 characters
Miniamin		3 characters
Nahash		3 characters
Nahath		3 characters
Nehemiah		3 characters
Obed-edom		3 characters
Paseah		3 characters
Pashhur		3 characters
Philip	m	3 characters
Phinehas		3 characters
Ram		3 characters
Reaiah		3 characters
Rechab		3 characters
Shammua		3 characters
Shechem		3 characters
Shelah		3 characters
Shimea		3 characters
Shobal		3 characters
Shubael		3 characters
Tahath		3 characters
Tamar		3 characters
Tarshish		3 characters
Uri		3 characters
Uriel		3 characters
Uz		3 characters
Zimmah		3 characters
Ziza		3 characters
Abda		2 characters
Abiel		2 characters
Abiezer		2 characters
Abigail		2 characters
Abiram		2 characters
Abishua		2 characters
Absalom	m	2 characters
Achbor		2 characters
Achish		2 characters
Adah		2 characters
Adna		2 characters
Adnah		2 characters
Adrammelech		2 characters
Agag		2 characters
Ahab	m	2 characters
Ahasuerus	m	2 characters
Ahaz	m	2 characters
Ahaziah	m	2 characters
Ahi	m	2 characters
Ahiah		2 characters
Ahiezer		2 characters
Ahimaaz		2 characters
Ahiman		2 characters
Ahinoam	f	2 characters
Ahlai		2 characters
Aiah		2 characters
Alphaeus		2 characters
Amasa		2 characters
Amnon		2 characters
Amram		2 characters
Amzi		2 characters
Anaiah		2 characters
Anathoth		2 characters
Ard		2 characters
Ariel		2 characters
Arioch		2 characters
Asa	m	2 characters
Azubah		2 characters
Baal-hanan		2 characters
Baana		2 characters
Baruch		2 characters
Becher		2 characters
Bedan		2 characters
Beeri		2 characters
Beor		2 characters
Bethany		2 places
Bethlehem		2 places
Bethsaida		2 places
Bezai		2 characters
Bezalel		2 characters
Bigvai		2 characters
Bilgah		2 characters
Bilhan		2 characters
Bukki		2 characters
Buz		2 characters
Calcol		2 characters
Carmel		2 places
Claudius	m,	2 characters
Conaniah		2 characters
Cush		2 characters
Cushi		2 characters
Deborah		2 characters
Dedan		2 characters
Demetrius		2 characters
Dishon		2 characters
Dodo		2 characters
Ebed		2 characters
Eder		2 characters
Ehud		2 characters
Elhanan		2 characters
Eliada		2 characters
Eliasaph		2 characters
Eliehoenai		2 characters
Eliphaz		2 characters
Elizaphan		2 characters
Elzabad		2 characters
Ephraim		2 characters
Erastus	m	2 characters
Eshcol		2 characters
Ezbon		2 characters
Gad		2 characters
Galal		2 characters
Gamaliel		2 characters
Gemariah		2 characters
Giddel		2 characters
Gog		2 characters
Gomer	m, f	2 characters
Guni		2 characters
Hakkoz		2 characters
Hanniel		2 characters
Hariph		2 characters
Hashabniah		2 characters
Hashum		2 characters
Havilah		2 characters
Hebron		2 characters
Heldai		2 characters
Helez		2 characters
Heman		2 characters
Hephzibah		2 characters
Hermes	m	2 characters
Hezir		2 characters
Hezron		2 characters
Hiram		2 characters
Hori		2 characters
Hoshaiah		2 characters
Hotham		2 characters
Imnah		2 characters
Imri		2 characters
Ishbosheth	m	2 characters
Ishmaiah		2 characters
Ishvi		2 characters
Ithiel		2 characters
Ithran		2 characters
Ittai		2 characters
Jabin		2 characters
Jaddua		2 characters
Jakim		2 characters
Japhia		2 characters
Jashobeam		2 characters
Jashub		2 characters
Jehallelel		2 characters
Jehdeiah		2 characters
Jehoahaz	m	2 characters
Jehoash	m	2 characters
Jehoiarib		2 characters
Jehonathan		2 characters
Jekamiah		2 characters
Jephunneh		2 characters
Jeroboam	m	2 characters
Jesus	m	2 characters
Jezrahiah		2 characters
Joha		2 characters
Joiada		2 characters
Jonadab		2 characters
Joram	m	2 characters
Joshaphat		2 characters
Josiah	m	2 characters
Kadmiel		2 characters
Kelub		2 characters
Kenaanah		2 characters
Kenaniah		2 characters
Kolaiah		2 characters
Kore		2 characters
Laadan		2 characters
Lamech		2 characters
Lazarus	m	2 characters
Libni		2 characters
Lucius	m	2 characters
Maaziah		2 characters
Machir		2 characters
Mahalalel		2 characters
Mahalath		2 characters
Mahath		2 characters
Mahlah		2 characters
Mahli		2 characters
Mark	m	2 characters
Mattan		2 characters
Mattathias		2 characters
Matthat		2 characters
Mehetabel		2 characters
Melchi		2 characters
Mephibosheth		2 characters
Meshillemoth		2 characters
Mibsam		2 characters
Mikloth		2 characters
Milcah	f	2 characters
Miriam		2 characters
Mishael		2 characters
Mishma		2 characters
Mithredath		2 characters
Moza		2 characters
Naamah		2 characters
Nahor		2 characters
Nahum		2 characters
Neariah		2 characters
Nebo		2 characters
Nemuel		2 characters
Nepheg		2 characters
Ner		2 characters
Nergalsarezer		2 characters
Noadiah		2 characters
Noah	m, f	2 characters
Oded		2 characters
Oholibamah	m, f	2 characters
Ozem		2 characters
Palti		2 characters
Pelaiah		2 characters
Pelet		2 characters
Peleth		2 characters
Penuel		2 characters
Puah	m, f	2 characters
Rahab	m, f	2 characters
Rehob		2 characters
Rekem		2 characters
Rezin		2 characters
Rimmon		2 characters
Rufus	m	2 characters
Sallu		2 characters
Salome		2 characters
Samuel	m	2 characters
Segub		2 characters
Shaaph		2 characters
Sharezer		2 characters
Shebna		2 characters
Shemer		2 characters
Shemiramoth		2 characters
Sheva		2 characters
Shobab		2 characters
Shua		2 characters
Shuah		2 characters
Shuthelah		2 characters
Sisera		2 characters
Tabeel		2 characters
Tahan		2 characters
Talmai		2 characters
Teman		2 characters
Tikvah		2 characters
Tobiah		2 characters
Tobijah		2 characters
Tola		2 characters
Ulam		2 characters
Unni		2 characters
Uthai		2 characters
Zabbai		2 characters
Zabdiel		2 characters
Zerahiah		2 characters
Zibeon		2 characters
Ziha		2 characters
Zillethai		2 characters
Ziph		2 characters
Zohar		2 characters
Zur		2 characters
Aaron	m	1 character
Abaddon		1 character
Abagtha		1 character
Abdeel		1 character
Abdiel		1 character
Abednego	m	1 character
Abel	m	1 character
Abi-albon		1 character
Abiasaph		1 character
Abiathar		1 character
Abida		1 character
Abidan		1 character
Abihu		1 character
Abihud		1 character
Abimael		1 character
Abinoam		1 character
Abishag	f	1 character
Abishai		1 character
Abishur		1 character
Abital		1 character
Abitub		1 character
Abiud		1 character
Abner		1 character
Abraham	m	1 character
Achaicus	m	1 character
Achan		1 character
Achim		1 character
Achsah	f	1 character
Adalia		1 character
Adam		1 character
Adbeel		1 character
Addar		1 character
Addi		1 character
Adina		1 character
Adino		1 character
Adlai		1 character
Admatha		1 character
Adoni-bezek		1 character
Adonikam		1 character
Adoniram		1 character
Adoni-zedek		1 character
Adriel		1 character
Aeneas		1 character
Agabus	m	1 character
Agee		1 character
Agrippa		1 character
Agur		1 character
Aharhel	m	1 character
Ahasbai	m	1 character
Ahban		1 character
Aher	m	1 character
Ahiam		1 character
Ahian	m	1 character
Ahihud		1 character
Ahikam		1 character
Ahilud	m	1 character
Ahimoth		1 character
Ahinadab		1 character
Ahira		1 character
Ahisamach		1 character
Ahishahar		1 character
Ahishar		1 character
Ahithophel		1 character
Aholiab		1 character
Ahumai		1 character
Ahuzzam		1 character
Ahuzzath		1 character
Ahzai	m	1 character
Akan		1 character
Alexandria		1 place
Allon		1 character
Almodad		1 character
Alvah		1 character
Alvan		1 character
Amal		1 character
Amalek		1 character
Amashai		1 character
Amasiah		1 character
Amittai		1 character
Amminadib		1 character
Ammishaddai		1 character
Ammizabad		1 character
Amok		1 character
Amos		1 character
Amoz		1 character
Ampliatus	m	1 character
Amraphel		1 character
Anak		1 character
Anammelech		1 character
Anan		1 character
Anani		1 character
Ananiah		1 character
Anath		1 character
Andrew	m	1 character
Andronicus	m	1 character
Aner		1 character
Aniam		1 character
Anna		1 character
Annas		1 character
Antipas	m	1 character
Antothiah		1 character
Anub		1 character
Apelles	m	1 character
Aphiah		1 character
Aphses		1 character
Apollos	m	1 character
Apollyon		1 character
Apphia	f	1 character
Aquila	m	1 character
Arad		1 character
Aran		1 character
Araunah		1 character
Arba		1 character
Archelaus		1 character
Archippus	m	1 character
Arcturus		1 character
Ardon		1 character
Areli		1 character
Aretas		1 character
Argob		1 character
Aridai		1 character
Aridatha		1 character
Arieh		1 character
Arisai		1 character
Aristarchus	m	1 character
Aristobulus	m	1 character
Armoni		1 character
Arnan		1 character
Arodi		1 character
Arphaxad		1 character
Artaxerxes	m	1 character
Artemas	m	1 character
Artemis	f	1 character
Arza		1 character
Asarel		1 character
Asarelah		1 character
Asenath	f	1 character
Ashbel	m	1 character
Asher		1 character
Ashhur		1 character
Ashima	f	1 character
Ashkenaz		1 character
Ashpenaz		1 character
Ashtoreth		1 character
Ashvath		1 character
Asiel		1 character
Asnah		1 character
Asnapper		1 character
Aspatha		1 character
Asriel		1 character
Asshur		1 character
Asyncritus	m	1 character
Atarah		1 character
Athaiah		1 character
Athlai		1 character
Augustus	m	1 character
Azaliah		1 character
Azaniah		1 character
Azaz	m	1 character
Azazel	m	1 character
Azbuk		1 character
Azel		1 character
Aziel		1 character
Aziza		1 character
Azor		1 character
Azzan		1 character
Baal-berith		1 character
Baali		1 character
Baalis		1 character
Baal-peor		1 character
Baal-zebub		1 character
Baara	f	1 character
Baaseiah		1 character
Baasha	m	1 character
Bakbakkar		1 character
Bakbuk		1 character
Bakbukiah		1 character
Balaam		1 character
Baladan		1 character
Balak		1 character
Barabbas		1 character
Barak		1 character
Barakel		1 character
Bariah		1 character
Barkos		1 character
Barnabas	m	1 character
Bartholomew	m	1 character
Bartimaeus		1 character
Basemath	f	1 character
Basmath	f	1 character
Bathsheba		1 character
Bathshua	f	1 character
Bazluth		1 character
Bealiah		1 character
Bechorath		1 character
Bedad		1 character
Bedeiah		1 character
Beeliada	m	1 character
Beelzebub	m	1 character
Beera		1 character
Beerah		1 character
Belial		1 character
Belshazzar		1 character
Belteshazzar		1 character
Ben-abinadab		1 character
Ben-ammi		1 character
Ben-dekar		1 character
Ben-geber		1 character
Ben-hanan		1 character
Ben-hayil		1 character
Ben-hesed		1 character
Ben-hur		1 character
Beninu		1 character
Beno		1 character
Benob		1 character
Ben-zoheth		1 character
Bera		1 character
Beraiah		1 character
Berakah		1 character
Bered		1 character
Beri		1 character
Bernice		1 character
Besai		1 character
Besodeiah		1 character
Beth		1 place
Bethuel		1 character
Beulah		1 place
Bezer		1 character
Bichri	m	1 character
Bidkar		1 character
Bigtha		1 character
Bigthan		1 character
Bildad		1 character
Bilgai		1 character
Bilhah		1 character
Bilshan		1 character
Bimhal		1 character
Binea		1 character
Birsha		1 character
Birzaith		1 character
Bishlam		1 character
Bithiah	f	1 character
Biztha		1 character
Blastus		1 character
Boaz		1 character
Bocheru		1 character
Bukkiah		1 character
Bunah		1 character
Buzi		1 character
Caiaphas		1 character
Cain		1 character
Cainan		1 character
Canaan		1 character
Candace		1 character
Carcas		1 character
Carpus	m	1 character
Carshena		1 character
Castor	m	1 character
Cheran		1 character
Chilion		1 character
Chloe		1 character
Christ		1 title
Chuza		1 character
Cileab		1 character
Claudia		1 character
Clement	m	1 character
Cleopas	m	1 character
Clopas		1 character
Col-hozeh		1 character
Cornelius		1 character
Cosam		1 character
Coz	m	1 character
Cozbi	f	1 character
Crescens	m	1 character
Crispus	m	1 character
Cushan-rishathaim		1 character
Cyrus	m	1 character
Dagon		1 character
Dalphon		1 character
Damaris		1 character
Dan	m	1 character
Darda		1 character
Darkon		1 character
Dathan		1 character
David	m	1 character
Debir		1 character
Delilah		1 character
Demas		1 character
Devil		1 title
Diana	f	1 character
Diblaim		1 character
Dibri		1 character
Diklah		1 character
Dinah		1 character
Dionysius	m	1 character
Diotrephes		1 character
Dishan		1 character
Dodai		1 character
Dodavahu		1 character
Doeg		1 character
Drusilla		1 character
Dumah		1 character
Ebal		1 character
Ebed-melech		1 character
Ebenezer		1 place
Ebiasaph		1 character
Edom		1 character
Eglah		1 character
Eglon		1 character
Ehi		1 character
Eker		1 character
El		1 character
Eladah		1 character
Eldaah		1 character
Eldad		1 character
Elead		1 character
Eli	m	1 character
Eliahba		1 character
Eliam		1 character
Eliathah		1 character
Elidad		1 character
Elienai		1 character
Elihoreph		1 character
Elika		1 character
Elimelech		1 character
Eliphelehu		1 character
Elisha		1 character
Elishah		1 character
Elishaphat		1 character
Elisheba		1 character
Elishua		1 character
Eliud		1 character
Elizabeth	f	1 character
Elizur		1 character
Elmadam		1 character
Elnaam		1 character
Elpaal		1 character
Eluzai		1 character
Elymas	m	1 character
Enan		1 character
Enosh		1 character
Epaenetus	m	1 character
Epaphras	m	1 character
Epaphroditus	m	1 character
Ephai		1 character
Ephlal		1 character
Ephod		1 character
Ephrath		1 character
Ephron		1 character
Eran		1 character
Eri		1 character
Esarhaddon		1 character
Esau		1 character
Eshban		1 character
Eshek		1 character
Eshtemoa		1 character
Eshton		1 character
Esli		1 character
Esther	f	1 character
Etam		1 character
Ethbaal		1 character
Ethnan		1 character
Ethni		1 character
Eubulus		1 character
Eunice		1 character
Euodia		1 character
Eutychus		1 character
Eve		1 character
Evi		1 character
Evil-merodach		1 character
Ezbai		1 character
Ezekiel		1 character
Ezri		1 character
Felix		1 character
Fortunatus	m	1 character
Gaal		1 character
Gabbai		1 character
Gabriel	m	1 character
Gaddi		1 character
Gaddiel		1 character
Gadi		1 character
Gaham		1 character
Gahar		1 character
Gallio		1 character
Gamul		1 character
Gareb		1 character
Gatam		1 character
Gazez		1 character
Gazzam		1 character
Geber		1 character
Gedor		1 character
Gehazi		1 character
Gemalli		1 character
Genubath		1 character
Gershon		1 character
Geshan		1 character
Geshem		1 character
Gether		1 character
Gethsemane		1 place
Geuel		1 character
Gibbar		1 character
Gibea		1 character
Giddalti		1 character
Gideon	m	1 character
Gideoni		1 character
Gilalai		1 character
Ginath		1 character
Ginnethon		1 character
Gishpa		1 character
Goliath		1 character
Haahashtari		1 character
Habakkuk		1 character
Habazziniah		1 character
Hacaliah		1 character
Hadadezer		1 character
Hadlai		1 character
Hagab		1 character
Hagabah		1 character
Hagar		1 character
Haggai		1 character
Haggedolim		1 character
Haggi		1 character
Haggiah		1 character
Haggith		1 character
Hagri		1 character
Hakkatan		1 character
Hakupha		1 character
Hallohesh		1 character
Ham		1 character
Haman		1 character
Hammedatha		1 character
Hammelech		1 character
Hammoleketh		1 character
Hammuel		1 character
Hamor		1 character
Hamul		1 character
Hamutal		1 character
Hanamel		1 character
Hannah		1 character
Happizzez		1 character
Harbona		1 character
Hareph		1 character
Harhaiah		1 character
Harhas		1 character
Harhur		1 character
Harnepher		1 character
Haroeh		1 character
Harsha		1 character
Harum		1 character
Harumaph		1 character
Haruz		1 character
Hasadiah		1 character
Hashabnah		1 character
Hashbaddanah		1 character
Hashem		1 character
Hashenaah		1 character
Hashmonah		1 character
Hashubah		1 character
Hasrah		1 character
Hassenuah		1 character
Hassophereth		1 character
Hasupha		1 character
Hathach		1 character
Hathath		1 character
Hatipha		1 character
Hatita		1 character
Hattil		1 character
Hazael		1 character
Hazaiah		1 character
Hazarmoth		1 character
Hazelelponi		1 character
Haziel		1 character
Hazo		1 character
Hegai		1 character
Helah		1 character
Heled		1 character
Helek		1 character
Helem		1 character
Heli		1 character
Helkai		1 character
Helon		1 character
Hemam		1 character
Hemath		1 character
Hemdan		1 character
Hen		1 character
Henadad		1 character
Heresh		1 character
Hermas	m	1 character
Hermogenes		1 character
Herodias		1 character
Herodion	m	1 character
Heth		1 character
Hezion		1 character
Hezro		1 character
Hiddai		1 character
Hiel		1 character
Hillel		1 character
Hirah		1 character
Hizki		1 character
Hobab		1 character
Hobaiah		1 character
Hod		1 character
Hodesh		1 character
Hoglah		1 character
Hoham		1 character
Hophni		1 character
Hophra	m	1 character
Horam		1 character
Hosah		1 character
Hosea	m	1 character
Hoshama		1 character
Hothir		1 character
Hubbah		1 character
Hul		1 character
Huldah	f	1 character
Hupham		1 character
Huppah		1 character
Huppim		1 character
Hurai		1 character
Huram		1 character
Huri		1 character
